"Id","SalePrice"
1952,238153.427822672
1953,197438.359224621
1954,230452.633368602
1955,135914.009542658
1956,306284.666409795
1957,180300.034090961
1958,300416.289663775
1959,132405.216888566
1960,95422.8390746898
1961,114594.580834677
1962,116626.938129636
1963,133009.307092275
1964,111236.722780503
1965,138710.544335616
1966,154363.377454533
1967,275829.948128198
1968,346078.742565956
1969,336610.144293691
1970,350023.114143043
1971,390833.266881938
1972,337549.36355802
1973,264449.394372183
1974,294093.534253148
1975,420774.986890336
1976,294331.177065375
1977,345706.696439634
1978,304127.226164727
1979,298618.579100122
1980,197225.670751397
1981,310411.474620591
1982,228967.251514913
1983,211316.372109347
1984,185906.761708168
1985,236504.354658204
1986,237513.513588933
1987,195068.943950539
1988,182689.146081289
1989,205641.499215996
1990,223719.653392943
1991,222780.947075636
1992,246153.18589979
1993,183968.657749459
1994,240887.389640556
1995,200498.927254707
1996,293724.888909308
1997,284034.167284645
1998,310238.067566391
1999,266102.102998781
2000,298452.71327464
2001,268227.206001657
2002,249194.042283807
2003,260389.717217329
2004,279822.376008626
2005,226835.536109936
2006,216878.879080151
2007,258991.601356292
2008,224576.272940058
2009,196982.563023057
2010,213524.723189878
2011,152502.694783127
2012,182179.960259997
2013,174247.476204951
2014,191617.073423496
2015,205924.427561463
2016,195014.766703545
2017,208184.787414885
2018,114656.884535078
2019,129806.983135798
2020,85616.2857765128
2021,95377.5999144276
2022,192431.096472165
2023,132245.581084632
2024,273644.673877094
2025,342529.507919818
2026,182301.11491968
2027,152341.176053651
2028,167614.984916703
2029,169745.114227488
2030,264553.558901731
2031,250541.857850682
2032,237833.779822252
2033,258996.984906257
2034,176605.74717281
2035,240613.857178804
2036,228255.489665718
2037,231060.894687856
2038,302238.022385012
2039,211162.605410316
2040,349833.336006729
2041,277971.192544241
2042,210772.292578254
2043,173078.681261411
2044,192905.156561954
2045,212391.735498517
2046,133577.144348323
2047,136358.647479052
2048,133949.261300732
2049,123503.953833625
2050,183000.553391964
2051,123581.064837228
2052,133764.940047556
2053,141549.21559846
2054,74342.1136234142
2055,165094.671279524
2056,151957.348015893
2057,108012.167511014
2058,219273.621456531
2059,137444.38951595
2060,197938.773146218
2061,205182.007502307
2062,120612.747294821
2063,112662.310099333
2064,133379.197428007
2065,119921.100109186
2066,198819.379437751
2067,136510.979690884
2068,132078.581499152
2069,84306.5210459172
2070,102129.626905228
2071,69148.1308655737
2072,146428.323540564
2073,135026.118564812
2074,191440.435172186
2075,151616.922119024
2076,125612.408774105
2077,136453.891152882
2078,110850.969287497
2079,147195.019305122
2080,133400.04709208
2081,121609.919411573
2082,105685.617191043
2083,142186.438349692
2084,101001.771433374
2085,110089.043482321
2086,161767.661978568
2087,128799.4487191
2088,105804.706155737
2089,69693.21863932
2090,118922.455494212
2091,62300.2980242144
2092,150718.354382349
2093,135008.555506272
2094,127340.891588181
2095,134510.286297884
2096,87925.3996366567
2097,77648.3477715185
2098,143437.86845415
2099,17157.958747068
2100,49935.5249118484
2101,97905.3719689571
2102,155706.569860683
2103,91346.0676985589
2104,140273.615616076
2105,120035.440087606
2106,22908.5170257522
2107,208144.621933091
2108,129368.132448044
2109,99020.8006376921
2110,126618.619273499
2111,186307.504305088
2112,132255.765682012
2113,114378.957724493
2114,123560.845368149
2115,157600.922912067
2116,113063.659035571
2117,148345.165451761
2118,134274.499080279
2119,114491.275601293
2120,112037.248310209
2121,84167.5893939849
2122,92362.2581251786
2123,109516.877166803
2124,191317.653925074
2125,136506.032523596
2126,145971.7630931
2127,158234.650130674
2128,144517.27378365
2129,120149.319667614
2130,137351.010763281
2131,151913.935011237
2132,126219.549626468
2133,134982.195293612
2134,137015.304823607
2135,114884.432755541
2136,18605.8652737622
2137,107308.277432657
2138,134922.559701005
2139,159091.835723076
2140,138917.660581447
2141,159249.577899559
2142,120566.48067236
2143,136287.05006385
2144,98794.2479159569
2145,138996.155822929
2146,193001.973291861
2147,159455.549396539
2148,160899.839845172
2149,131984.117945492
2150,231929.092739626
2151,141136.308695621
2152,158937.094335252
2153,190665.983280644
2154,97864.1194003889
2155,155406.110372998
2156,260702.807904208
2157,252750.338250784
2158,233698.139205882
2159,226652.213843499
2160,185462.933652765
2161,252279.772442417
2162,364169.284651795
2163,319546.701528301
2164,248249.927591085
2165,213765.468899026
2166,151596.680212148
2167,220642.950918221
2168,199071.083874027
2169,201255.944101088
2170,224233.115148563
2171,157074.51406724
2172,131825.952382793
2173,192934.492950357
2174,238917.049920436
2175,295139.368142491
2176,283540.886285972
2177,235032.939865889
2178,235089.848682241
2179,151000.179478919
2180,242314.896932819
2181,198314.397425874
2182,227255.121030325
2183,193221.411077647
2184,132536.955508405
2185,128759.199428888
2186,164745.025999257
2187,161676.560887065
2188,162167.71281472
2189,316169.099492721
2190,69307.975256342
2191,71644.0418884941
2192,52902.3853530864
2193,97175.9834209607
2194,103779.387346896
2195,99196.0066218526
2196,88342.5104600399
2197,94097.8684346174
2198,192373.938627929
2199,196319.840148613
2200,155580.410672202
2201,138981.141507549
2202,209627.016087367
2203,122175.573955694
2204,149326.461177491
2205,107080.219380256
2206,152770.491160446
2207,212463.600005403
2208,255418.909773009
2209,195957.610100909
2210,132174.354220356
2211,135952.056226146
2212,120504.707397435
2213,88992.5925540101
2214,141887.886345392
2215,101089.200653916
2216,151737.356459583
2217,24772.7976711231
2218,88162.1669737048
2219,75394.5968909737
2220,50920.5977533192
2221,250759.313700324
2222,237928.500985056
2223,287553.50255259
2224,230256.267377067
2225,132968.506088884
2226,187856.779705892
2227,227815.312378039
2228,270715.157477383
2229,243192.409925459
2230,146711.86734229
2231,206808.85999214
2232,200566.878768008
2233,192022.716443425
2234,254726.982103981
2235,212689.489222909
2236,260668.975266458
2237,309352.808218863
2238,242879.042033038
2239,120412.361864779
2240,166662.071444079
2241,141985.453389066
2242,114006.968867931
2243,117615.004309369
2244,88159.1729175014
2245,87234.3854779765
2246,141497.840278972
2247,123224.576250965
2248,124310.102478076
2249,113232.662395745
2250,129439.602323633
2251,110718.230680356
2252,205948.456021801
2253,164301.404582774
2254,187435.373691606
2255,208796.223834016
2256,189126.667800934
2257,200676.243680205
2258,177552.377746436
2259,184770.148723412
2260,174069.210974194
2261,200245.072114369
2262,211244.837171804
2263,315564.598252248
2264,374226.297401405
2265,168967.922954719
2266,262450.732113702
2267,349267.135904225
2268,355457.344155916
2269,167384.054369397
2270,208351.424553335
2271,239714.042140423
2272,247666.018321068
2273,179060.142425193
2274,205742.155541817
2275,181064.154909005
2276,193282.01069234
2277,204342.176844576
2278,172606.401658894
2279,101125.29922412
2280,99092.1883637233
2281,163016.445175279
2282,180024.275358982
2283,128743.075296018
2284,108986.029349338
2285,155037.124960122
2286,122375.087667187
2287,312422.5551751
2288,257986.810680833
2289,314100.007392566
2290,358267.385339153
2291,297868.098574074
2292,370978.354054398
2293,369726.462885205
2294,329497.390015833
2295,401829.172844015
2296,255910.656738523
2297,288057.124567583
2298,293535.958295814
2299,320593.327980307
2300,303587.115904699
2301,273844.353186198
2302,252580.530097528
2303,256944.429167453
2304,242168.067442059
2305,190985.283806625
2306,192730.012209914
2307,198995.594992782
2308,223221.858124142
2309,272411.811265938
2310,209737.606093198
2311,218558.606534411
2312,185005.490491682
2313,175560.583624416
2314,189113.716903108
2315,178488.071985671
2316,201877.595203214
2317,195698.71166486
2318,172020.340242744
2319,192861.098221791
2320,191421.803736947
2321,257656.243931105
2322,201402.759950254
2323,197246.879155401
2324,206064.352207955
2325,206932.141297975
2326,187604.67352907
2327,209731.550007282
2328,222696.658723295
2329,199625.214416097
2330,194377.651196086
2331,316494.314432518
2332,353051.370744454
2333,305263.909752748
2334,253181.641431542
2335,275294.844449656
2336,301776.556115756
2337,193326.2004926
2338,267429.267780571
2339,241151.875131057
2340,368654.045149291
2341,211028.3721326
2342,251381.050237618
2343,234595.826860109
2344,233004.013018887
2345,241002.83882269
2346,210022.348686797
2347,190971.839407028
2348,239671.158733914
2349,171578.242457115
2350,273068.825686677
2351,237796.581453551
2352,260690.477302829
2353,249467.590529916
2354,132382.055630607
2355,147874.347945589
2356,155925.977490977
2357,208720.477020865
2358,193270.823336278
2359,133874.724890042
2360,123674.944362749
2361,146263.713525119
2362,277092.405452781
2363,148638.338776321
2364,190441.660546572
2365,228340.890290915
2366,197623.483815206
2367,219058.597303951
2368,200037.070136984
2369,207587.371713729
2370,174147.233200343
2371,149588.325283458
2372,188239.692736998
2373,275219.756288721
2374,293708.560908399
2375,236041.759397458
2376,308236.255537704
2377,323485.791482015
2378,165692.41126864
2379,245741.279406104
2380,156069.569381165
2381,189300.497772297
2382,241957.288629882
2383,227855.711267519
2384,261294.573795165
2385,182992.739499269
2386,148824.470112041
2387,127792.79143291
2388,117951.09257961
2389,133815.82114792
2390,153862.710926622
2391,132922.459901739
2392,102276.020385466
2393,190397.927776408
2394,140306.446952439
2395,208752.511331903
2396,157435.8989545
2397,222239.140589462
2398,128361.88602848
2399,23662.6939987702
2400,34283.218453535
2401,116201.03331751
2402,154067.169613657
2403,135406.316914584
2404,144955.408527995
2405,173638.62389087
2406,146426.033878777
2407,127189.736667158
2408,151682.253768634
2409,115892.645478881
2410,199648.892790253
2411,118768.096794278
2412,153917.485321182
2413,121042.307024211
2414,136478.622925897
2415,129372.620451775
2416,142189.133323822
2417,132184.730406465
2418,122352.354987124
2419,102570.20441369
2420,117223.073794825
2421,135897.266364641
2422,110958.830824447
2423,99273.2374007755
2424,136892.165240775
2425,231593.333526127
2426,147901.951168579
2427,105439.05960932
2428,197382.882533337
2429,106082.925185461
2430,143558.515064486
2431,108666.50139156
2432,128323.000483357
2433,137405.763457587
2434,133364.241124574
2435,150240.549225997
2436,109219.897579321
2437,103462.412631048
2438,109479.718896092
2439,112372.854718215
2440,134265.373457686
2441,107820.258721954
2442,96263.6930126434
2443,142360.015898467
2444,127613.924260925
2445,67777.9446583151
2446,119377.427972971
2447,208290.923251642
2448,145819.278397739
2449,111714.246710125
2450,166035.45667752
2451,112222.69083104
2452,219222.265572833
2453,91579.3114854541
2454,133719.016483835
2455,143833.332326364
2456,137870.311000014
2457,118891.885507316
2458,125238.263238614
2459,99513.1111149662
2460,152470.129029315
2461,123245.130069826
2462,123383.249998502
2463,136914.653496906
2464,177798.459361374
2465,143540.975163731
2466,104867.557926172
2467,162042.370409425
2468,89587.7229613269
2469,85497.5651476469
2470,215071.445936542
2471,222232.624383468
2472,179039.908407017
2473,99643.0477666069
2474,68384.5661904671
2475,249802.428464162
2476,98100.6181428287
2477,97993.1464149497
2478,164696.121603679
2479,97901.9772327831
2480,128957.367116331
2481,126815.921057931
2482,119311.927868091
2483,99884.1884371154
2484,139885.397626311
2485,125599.078416887
2486,140998.78000253
2487,219791.777237102
2488,180728.125802636
2489,160394.718749935
2490,146726.067172924
2491,92463.9874960234
2492,197637.178381606
2493,150374.344137316
2494,163609.966562391
2495,97107.2193281273
2496,246518.714226664
2497,164008.526512432
2498,98205.5940227243
2499,72908.2120197637
2500,118424.776633046
2501,133558.919002746
2502,141858.18373811
2503,81448.1383158902
2504,170489.92921816
2505,234563.894822473
2506,259772.872144785
2507,278993.056467473
2508,259742.382383068
2509,228907.641401315
2510,234451.048671795
2511,196900.591887042
2512,211290.780609138
2513,242505.588505642
2514,290453.452219085
2515,132607.849741204
2516,179680.912668768
2517,139748.85133544
2518,147628.030518778
2519,220699.950757507
2520,230249.252692355
2521,200282.632438618
2522,236298.60243443
2523,116280.66830661
2524,130800.624894926
2525,138906.530141098
2526,121307.433886251
2527,105877.726236736
2528,115911.775996073
2529,124622.761757425
2530,114725.139536245
2531,252658.634385382
2532,232256.504954014
2533,218367.125814686
2534,251418.446881324
2535,284896.943416992
2536,252303.143641921
2537,254060.37782224
2538,191132.901897566
2539,207480.463097459
2540,174279.045370552
2541,196663.059186354
2542,151242.826010929
2543,129803.613656004
2544,107752.160333096
2545,144000.758180304
2546,158314.607973477
2547,163033.374432787
2548,165040.185878182
2549,160129.216213696
2550,643652.034766134
2551,144788.663255246
2552,123993.272600645
2553,63464.7534338392
2554,84945.1428090261
2555,125468.915975396
2556,78312.7085112837
2557,101693.799459383
2558,162747.497572188
2559,114831.215391884
2560,160583.7821274
2561,155916.270320829
2562,140396.497935395
2563,137080.416241435
2564,195941.770007925
2565,161351.839692321
2566,116834.079250481
2567,106229.420393063
2568,188468.72353623
2569,194821.056606374
2570,131600.428125591
2571,150217.299039492
2572,190770.023792071
2573,235687.762125075
2574,293778.312695755
2575,140490.909563453
2576,117738.029318786
2577,130214.295414224
2578,91117.5232715704
2579,23567.2370641375
2580,88720.7615546982
2581,121710.899399285
2582,127536.044497495
2583,266913.491774754
2584,185125.550049843
2585,184688.102706605
2586,234023.280998041
2587,219990.612994196
2588,148087.572963393
2589,165577.909030854
2590,226549.092224655
2591,277178.015987397
2592,217738.657121593
2593,244655.850283224
2594,196582.153511981
2595,220741.017229269
2596,320301.532884879
2597,188856.013489205
2598,266173.995861236
2599,315651.540033226
2600,190623.715303997
2601,157624.840020642
2602,54260.3824369534
2603,70686.1868845186
2604,60646.7490539237
2605,53368.0698026142
2606,151995.584494914
2607,230385.559715323
2608,216034.650996276
2609,170844.429984106
2610,101279.612051422
2611,135610.945392319
2612,158462.868295046
2613,137127.55448144
2614,114833.532888941
2615,178568.741343829
2616,178446.492509898
2617,194251.737535424
2618,232271.036445241
2619,239116.67007047
2620,196972.248766054
2621,180349.856582525
2622,193590.289798569
2623,238573.303491021
2624,287317.799373178
2625,262042.497333362
2626,182482.399952266
2627,184501.074793833
2628,382257.864834075
2629,383090.118992118
2630,315888.286466866
2631,389856.821755438
2632,345011.998252675
2633,283234.416027468
2634,347142.778116191
2635,171983.547227672
2636,211135.095417626
2637,195908.433311189
2638,257712.202554927
2639,214372.284346064
2640,175207.68551451
2641,82329.7379941502
2642,182657.566931038
2643,125504.040679087
2644,129422.018290008
2645,120626.045655077
2646,115523.442287392
2647,127315.272633606
2648,150424.360150355
2649,152509.948005433
2650,155570.879025525
2651,139750.673922234
2652,344920.907258357
2653,258859.263928147
2654,231590.885253575
2655,349408.011259008
2656,305819.001895845
2657,312180.131804795
2658,265960.069338696
2659,278131.829730084
2660,302530.688769646
2661,320398.271030024
2662,332820.643114712
2663,286031.502119671
2664,263325.700348663
2665,323658.67023796
2666,278387.803390316
2667,179660.330122789
2668,197582.906947173
2669,176445.216958247
2670,277705.795992294
2671,200010.068700321
2672,203810.201445219
2673,211504.132443966
2674,224911.547015712
2675,174229.559010662
2676,202006.310596405
2677,210800.035438217
2678,253190.079981169
2679,276959.491754996
2680,284410.438447968
2681,361887.657670567
2682,307625.185184069
2683,429202.480791974
2684,302062.775167016
2685,326606.650915705
2686,255496.319153156
2687,279406.991418576
2688,230682.399683582
2689,211895.478234853
2690,364509.232450458
2691,183823.969146224
2692,129730.455523899
2693,202732.264284512
2694,135978.985626103
2695,215361.931111521
2696,201617.408045444
2697,191403.240160492
2698,217780.069318708
2699,177091.978754677
2700,151418.137139732
2701,155843.157164633
2702,119868.926839569
2703,164987.019505954
2704,153143.500622453
2705,102749.601599906
2706,104945.015397709
2707,135639.653846142
2708,113271.783745012
2709,99168.8135550476
2710,116878.955210098
2711,278128.452427321
2712,351046.497026453
2713,173346.059551629
2714,148101.870675019
2715,166036.215904248
2716,144648.198166386
2717,192825.082811355
2718,221923.937020156
2719,151988.541338425
2720,225347.697614889
2721,137209.812713465
2722,175181.4828017
2723,173125.832364049
2724,115974.095402826
2725,129156.197259619
2726,134549.215208402
2727,177963.903431719
2728,191348.686878751
2729,133040.395533123
2730,146940.570888619
2731,140271.811976225
2732,122976.198584424
2733,174169.683074005
2734,168851.98150482
2735,142157.453217039
2736,146615.123797373
2737,114173.002809327
2738,124368.481962576
2739,161365.68632343
2740,160657.986127526
2741,131098.862133035
2742,184149.349775051
2743,158196.077257748
2744,162145.291541986
2745,160974.475726978
2746,124067.355397725
2747,189726.542267179
2748,122416.972963763
2749,136641.076114164
2750,122887.681471217
2751,129699.43677281
2752,238381.978749547
2753,162335.145236935
2754,223089.549414276
2755,140016.388258513
2756,59588.4763615751
2757,44587.6016397473
2758,71826.8369540076
2759,166637.505787578
2760,102924.316302655
2761,151043.046624167
2762,146434.976652968
2763,230973.924142945
2764,205076.606237216
2765,299053.158063603
2766,115711.964821231
2767,59160.1757412797
2768,101914.100560398
2769,122628.460793241
2770,176410.674672394
2771,100498.095811414
2772,88702.5249174317
2773,141320.396792989
2774,152234.610739247
2775,111618.941236118
2776,149414.354313567
2777,161654.80760815
2778,146284.599640311
2779,90283.0935766134
2780,115281.972502858
2781,95917.1420507354
2782,84309.9693518241
2783,80225.5251887773
2784,100607.165790396
2785,117522.554976744
2786,41723.585179218
2787,127045.385755077
2788,43081.8444424739
2789,180918.498417725
2790,95506.6255576882
2791,105413.86376859
2792,30653.8931955198
2793,180859.120982945
2794,67399.4941981886
2795,114448.82811345
2796,84265.8604200492
2797,209303.675889287
2798,123925.482558219
2799,109745.273517366
2800,61459.8292505485
2801,116456.091296393
2802,139312.894324737
2803,164602.898085447
2804,158795.354010738
2805,117641.530649156
2806,74294.4458359096
2807,178653.909101456
2808,151769.101900152
2809,127927.873609217
2810,131606.462850083
2811,179570.481385155
2812,172588.859338233
2813,137362.514881516
2814,142500.995658257
2815,93489.1093509953
2816,243949.696941097
2817,155025.430588042
2818,127425.451330572
2819,197070.115226565
2820,129602.439195659
2821,110675.255617021
2822,208653.95305099
2823,286853.857900964
2824,165952.119172962
2825,177181.615903664
2826,125551.049861902
2827,132013.09314541
2828,242133.414769081
2829,233347.320368377
2830,226908.78376496
2831,200537.918913453
2832,236831.87872634
2833,277239.333349128
2834,218392.425339092
2835,221473.780215056
2836,211348.160415733
2837,184571.917000518
2838,133791.649311319
2839,181641.459857923
2840,203868.113972073
2841,211242.666730701
2842,233383.421567005
2843,158603.550973828
2844,184966.890114075
2845,113770.757905008
2846,216168.722771916
